AppName,gitLink,FDstoreLink
Peace of Mind+,https://gitlab.com/mudar-ca/PeaceOfMind,https://f-droid.org//en/packages/ca.mudar.fairphone.peaceofmind/
Block6,https://github.com/travistynes/block6,https://f-droid.org//en/packages/com.jellyshack.block6/
Silence,https://git.silence.dev/Silence/Silence-Android/,https://f-droid.org//en/packages/org.smssecure.smssecure/
Nextcloud SMS,https://github.com/nerzhul/ncsms-android,https://f-droid.org//en/packages/fr.unix_experience.owncloud_sms/
Image SMS,https://github.com/no-go/ImageSms,https://f-droid.org//en/packages/click.dummer.imagesms/
Share my number,https://github.com/characterdog/share-my-number,https://f-droid.org//en/packages/com.github.characterdog.share_my_number/
Device Locator,https://gitlab.com/rfc2822/device-locator,https://f-droid.org//en/packages/at.bitfire.devicelocator/
IMCKTG,https://github.com/achromaticmetaphor/IMCKTG,https://f-droid.org//en/packages/us.achromaticmetaphor.imcktg/
Blacklist Blocker,https://github.com/kaliturin/BlackList,https://f-droid.org//en/packages/com.kaliturin.blacklist/
ShellMS,https://github.com/try2codesecure/ShellMS,https://f-droid.org//en/packages/com.android.shellms/
SMS Backup+,https://github.com/jberkel/sms-backup-plus,https://f-droid.org//en/packages/com.zegoggles.smssync/
SMS Ping,https://github.com/itds-consulting/android-silent-ping-sms,https://f-droid.org//en/packages/com.itds.sms.ping/
Auto-Away,https://github.com/DizzyThermal/Auto-Away,https://f-droid.org//en/packages/com.teamdc.stephendiniz.autoaway/
SMS Scheduler,https://github.com/yeriomin/SmsScheduler,https://f-droid.org//en/packages/com.github.yeriomin.smsscheduler/
Free Mobile Netstat,https://github.com/gilbsgilbs/freemobilenetstat,https://f-droid.org//en/packages/org.pixmob.freemobile.netstat/
Serval Mesh,https://github.com/servalproject/batphone,https://f-droid.org//en/packages/org.servalproject/
My Contacts,https://github.com/WeAreFairphone/android_packages_apps_MyContactsWidget,https://f-droid.org//en/packages/community.fairphone.mycontacts/
SIP Switch,https://github.com/robert7k/sipswitch,https://f-droid.org//en/packages/eu.siebeck.sipswitch/
Little Sir Echo,https://github.com/kaputnikGo/LittleSirEcho,https://f-droid.org//en/packages/com.cityfreqs.littlesirecho/
Ensichat,https://github.com/Nutomic/ensichat,https://f-droid.org//en/packages/com.nutomic.ensichat/
SIP Caller,https://github.com/whitequark/SIPCaller,https://f-droid.org//en/packages/org.whitequark.sipcaller/
Dumbphone Assistant,https://github.com/yeriomin/DumbphoneAssistant,https://f-droid.org//en/packages/com.github.yeriomin.dumbphoneassistant/
Multi Sms,https://git.mathux.org/mathieu/MultiSmsSender,https://f-droid.org//en/packages/com.hectorone.multismssender/
TAC Database Client,https://gitea.osmocom.org/osmo-tacdb/,https://f-droid.org//en/packages/org.osmocom.tacdatabaseclient/
Battery level,https://gitlab.com/souch/SMSbypass/tree/HEAD,https://f-droid.org//en/packages/souch.smsbypass/
Roaming Info,https://github.com/jbardera/RoamingInfo,https://f-droid.org//en/packages/com.brapeba.roaminginfo/
Paranoid Sms Blocker,https://github.com/subprogram/ParanoidSmsBlocker,https://f-droid.org//en/packages/ru.subprogram.paranoidsmsblocker/
Misbothering SMS Receiver,https://github.com/amiryal/misbotheringsms,https://f-droid.org//en/packages/net.yxejamir.misbotheringsms/
Calculate!,https://github.com/iilab/PanicButton,https://f-droid.org//en/packages/org.iilab.pb/
OverFlow,https://github.com/MrDoomy/OverFlow,https://f-droid.org//en/packages/com.doomy.overflow/
Blue Mono Sound,https://github.com/soynerdito/BlueSound,https://f-droid.org//en/packages/com.soyblue.bluesound/
SMS Spammer,https://github.com/tiphedor/SMS-Spammer-Android,https://f-droid.org//en/packages/io.tiph.smsspammer/
SMS Filter,http://purl.org/net/smsfilter/source,https://f-droid.org//en/packages/bughunter2.smsfilter/
Say My Texts,https://gitlab.nuiton.org/chorem/say-my-texts/tree/develop,https://f-droid.org//en/packages/org.chorem.android.saymytexts/
Dashclock: Last Caller,https://github.com/dinosaurwithakatana/lastcaller,https://f-droid.org//en/packages/com.dwak.lastcall/
CallerDetails,https://bitbucket.org/sarfraznawaz2005/android-app-callerdetails/src,https://f-droid.org//en/packages/com.wordpress.sarfraznawaz.callerdetails/
pttdroid,https://code.google.com/p/pttdroid/source,https://f-droid.org//en/packages/ro.ui.pttdroid/
Flashback,https://github.com/daj/flashback,https://f-droid.org//en/packages/uk.co.danieljarvis.android.flashback/
Ermete SMS,https://github.com/adepasquale/esms,https://f-droid.org//en/packages/com.googlecode.awsms/
GTalkSMS,https://github.com/Yakoo63/GTalkSMS,https://f-droid.org//en/packages/com.googlecode.gtalksms/
SMS Popup,https://github.com/everythingandroid/android-smspopup,https://f-droid.org//en/packages/net.everythingandroid.smspopup/
Pocket Talk,https://github.com/zachrattner/pockettalk,https://f-droid.org//en/packages/com.zachrattner.pockettalk/
QuiteSleep,https://github.com/cesarvaliente/quitesleep,https://f-droid.org//en/packages/es.cesar.quitesleep/
Dialer2,https://bitbucket.org/dnaq/dialer2/src,https://f-droid.org//en/packages/org.dnaq.dialer2/
Sanity,https://github.com/awaken/sanity,https://f-droid.org//en/packages/cri.sanity/
AutoAnswer,https://archive.softwareheritage.org/browse/origin/http://auto-answer.googlecode.com/svn//directory/,https://f-droid.org//en/packages/com.everysoft.autoanswer/
Klaxon,https://archive.softwareheritage.org/browse/origin/https://klaxon.googlecode.com/directory/,https://f-droid.org//en/packages/org.nerdcircus.android.klaxon/
