AppName,gitLink,FDstoreLink
STweaks,https://github.com/gokhanmoral/STweaks,https://f-droid.org//en/packages/com.gokhanmoral.stweaks.app/
No-frills CPU Control CLASSIC,https://github.com/hrk/no-frills-cpu-classic,https://f-droid.org//en/packages/it.sineo.android.noFrillsCPUClassic/
Android USB Serial Monitor Lite,https://github.com/ksksue/Android-USB-Serial-Monitor-Lite,https://f-droid.org//en/packages/jp.ksksue.app.terminal/
Voodoo Screen Test Patterns,https://github.com/project-voodoo/screen-test-patterns-app,https://f-droid.org//en/packages/org.projectvoodoo.screentestpatterns/
aSQLiteManager,https://sourceforge.net/p/asqlitemanager/code,https://f-droid.org//en/packages/dk.andsen.asqlitemanager/
TextWarrior,https://sourceforge.net/p/textwarrior/code,https://f-droid.org//en/packages/com.myopicmobile.textwarrior.android/
VIMTouch,https://github.com/momodalo/vimtouch,https://f-droid.org//en/packages/net.momodalo.app.vimtouch/
Android Resources,https://github.com/alt236/Android-Drawables---Android,https://f-droid.org//en/packages/aws.apps.androidDrawables/
build.prop Editor,https://github.com/nathanpc/Build.prop-Editor,https://f-droid.org//en/packages/org.nathan.jf.build.prop.editor/
920 Editor,https://github.com/jecelyin/920-Text-Editor-old,https://f-droid.org//en/packages/com.jecelyin.editor/
Charmap,https://github.com/kkinder/Charmap,https://f-droid.org//en/packages/com.kkinder.charmap/
URforms Database,https://github.com/threedliteguy/urforms,https://f-droid.org//en/packages/com.threedlite.urforms/
NSTools,https://github.com/arifhn/nstools,https://f-droid.org//en/packages/mobi.cyann.nstools/
Unicode Map,http://git.madore.org/cgit/android/UnicodeMap.git/,https://f-droid.org//en/packages/org.madore.android.unicodeMap/
aLogcat,https://archive.softwareheritage.org/browse/origin/http://alogcat.googlecode.com/svn//directory/,https://f-droid.org//en/packages/org.jtb.alogcat/
