keyword,title,publication
android_freeze,Metric Locating Parameters of Networks,Metric Locating Parameters of Networks
android_freeze,"85th Annual Meeting of the International Association of Applied Mathematics and Mechanics (GAMM), Erlangen 2014; Editors: P. Steinmann and G. Leugering",PAMM
android_freeze,89th Annual Meeting of the International Association of Applied Mathematics and Mechanics (GAMM),PAMM
