keyword,title,publication
smartphone_performance,"Multipath TCP in Smartphones: Impact on Performance, Energy, and CPU Utilization",MobiWac '17: Proceedings of the 15th ACM International Symposium on Mobility Management and Wireless Access
smartphone_performance,"Advanced power and thermal management for low-power, high-performance smartphones",ISLPED '12: Proceedings of the 2012 ACM/IEEE international symposium on Low power electronics and design
smartphone_performance,Future of mobile software for smartphones and drones: energy and performance,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
smartphone_performance,Freeze It If You Can: Challenges and Future Directions in Benchmarking Smartphone Performance,HotMobile '17: Proceedings of the 18th International Workshop on Mobile Computing Systems and Applications
smartphone_performance,Characterizing the technological evolution of smartphones: insights from performance benchmarks,ICEC '16: Proceedings of the 18th Annual International Conference on Electronic Commerce: e-Commerce in Smart connected World
smartphone_performance,Impacts of data interchange formats on energy consumption and performance in smartphones,OSDOC '11: Proceedings of the 2011 Workshop on Open Source and Design of Communication
smartphone_performance,Anatomizing application performance differences on smartphones,"MobiSys '10: Proceedings of the 8th international conference on Mobile systems, applications, and services"
smartphone_performance,Poster: Characterizing Performance and Power for mmWave 5G on Commodity Smartphones,"S3'19: Proceedings of the 2019 on Wireless of the Students, by the Students, and for the Students Workshop"
smartphone_performance,How Was It?: Exploiting Smartphone Sensing to Measure Implicit Audience Responses to Live Performances,MM '15: Proceedings of the 23rd ACM international conference on Multimedia
smartphone_performance,SmartGPA: How Smartphones Can Assess and Predict Academic Performance of College Students,"GetMobile: Mobile Computing and Communications (SIGMOBILE-GETMOBILE), Volume 19, Issue 4"
smartphone_performance,SmartGPA: how smartphones can assess and predict academic performance of college students,UbiComp '15: Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing
smartphone_performance,"StudentLife: assessing mental health, academic performance and behavioral trends of college students using smartphones",UbiComp '14: Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing
smartphone_performance,MagnetoWear: A Magnetic Wearable Device to Interact With the Smartphone to Perform Personalized Actions,"TEI '16: Proceedings of the TEI '16: Tenth International Conference on Tangible, Embedded, and Embodied Interaction"
smartphone_performance,CoenoFire: monitoring performance indicators of firefighters in real-world missions using smartphones,UbiComp '13: Proceedings of the 2013 ACM international joint conference on Pervasive and ubiquitous computing
