keyword,title,publication
phone_response,Mobile phone usage data for disaster response,"Communications of the ACM (CACM), Volume 65, Issue 4"
phone_response,Abstract - Challenges and Opportunities in Accessing Mobile Phone Data for COVID-19 Response in Developing Countries,COMPASS '21: Proceedings of the 4th ACM SIGCAS Conference on Computing and Sustainable Societies
phone_response,VibPath: Two-Factor Authentication with Your Hand's Vibration Response to Unlock Your Phone,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies (IMWUT), Volume 7, Issue 3"
phone_response,Characterizing social response to urban earthquakes using cell-phone network data: the 2012 oaxaca earthquake,UbiComp '13 Adjunct: Proceedings of the 2013 ACM conference on Pervasive and ubiquitous computing adjunct publication
phone_response,An approach to modeling call response behavior on mobile phones based on multi-dimensional contexts,MOBILESoft '17: Proceedings of the 4th International Conference on Mobile Software Engineering and Systems
phone_response,Community sense and response systems: your phone as quake detector,"Communications of the ACM (CACM), Volume 57, Issue 7"
phone_response,A study of emergency response work: patterns of mobile phone interaction,CHI '07: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems
phone_response,ACQR: acoustic quick response codes for content sharing on low end phones with no internet connectivity,MobileHCI '13: Proceedings of the 15th international conference on Human-computer interaction with mobile devices and services
phone_response,An on-line centralized computer-coupled automated laboratory information system using touch-tone card dialer telephone and audio-response technology for test order entry and result retrieval,"AFIPS '75: Proceedings of the May 19-22, 1975, national computer conference and exposition"
