keyword,title,publication
smartphone_cpu,Understanding the impact of number of CPU cores on user satisfaction in smartphones,"MobiQuitous '19: Proceedings of the 16th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services"
smartphone_cpu,User-centered context-aware CPU/GPU power management for interactive applications on smartphones,CF '19: Proceedings of the 16th ACM International Conference on Computing Frontiers
smartphone_cpu,Using Built-In Sensors to Predict and Utilize User Satisfaction for CPU Settings on Smartphones,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies (IMWUT), Volume 3, Issue 1"
smartphone_cpu,Towards better CPU power management on multicore smartphones,HotPower '13: Proceedings of the Workshop on Power-Aware Computing and Systems
smartphone_cpu,"Multipath TCP in Smartphones: Impact on Performance, Energy, and CPU Utilization",MobiWac '17: Proceedings of the 15th ACM International Symposium on Mobility Management and Wireless Access
smartphone_cpu,Separated By Birth: Hidden Differences Between Seemingly-Identical Smartphone CPUs,HotMobile '17: Proceedings of the 18th International Workshop on Mobile Computing Systems and Applications
