keyword,title,publication
android_freeze,Freeze and Crypt: Linux kernel support for main memory encryption,Computers & Security
android_freeze,Evaluation of a novel tablet application for improvement in colonoscopy training and mentoring (with video),Gastrointestinal Endoscopy
